startT,endT,startT_sec,endT_sec,duration,interval,interface,reason,route
2016 Jun  1 00:14:39,2016 Jun  1 00:14:39,1464740079.0,1464740079.0,0.0,1.0,1/2,local fault,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun  1 00:16:21,2016 Jun  1 00:17:18,1464740181.0,1464740238.0,57.0,102.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun  1 00:18:04,2016 Jun  1 00:20:31,1464740284.0,1464740431.0,147.0,46.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun  1 00:20:32,2016 Jun  1 00:20:32,1464740432.0,1464740432.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun  1 07:53:47,2016 Jun  1 08:01:53,1464767627.0,1464768113.0,486.0,27195.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun  1 08:01:54,2016 Jun  1 08:01:54,1464768114.0,1464768114.0,0.0,1.0,1/2,local fault,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun  1 08:02:06,2016 Jun  1 08:03:29,1464768126.0,1464768209.0,83.0,12.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun  1 08:03:30,2016 Jun  1 08:03:30,1464768210.0,1464768210.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun  1 08:03:31,2016 Jun  1 08:03:31,1464768211.0,1464768211.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun  1 08:04:05,2016 Jun  1 08:16:03,1464768245.0,1464768963.0,718.0,34.0,1/2,local fault,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun  1 08:16:03,2016 Jun  1 08:16:03,1464768963.0,1464768963.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun  1 08:16:03,2016 Jun  1 08:16:03,1464768963.0,1464768963.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun  1 08:17:02,2016 Jun  1 08:17:25,1464769022.0,1464769045.0,23.0,59.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun  1 08:17:25,2016 Jun  1 08:17:25,1464769045.0,1464769045.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun  1 08:17:26,2016 Jun  1 08:17:26,1464769046.0,1464769046.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun  1 08:18:10,2016 Jun  1 08:19:49,1464769090.0,1464769189.0,99.0,44.0,1/2,local fault,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun  1 08:19:49,2016 Jun  1 08:19:49,1464769189.0,1464769189.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun  1 08:19:49,2016 Jun  1 08:19:50,1464769189.0,1464769190.0,1.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun  1 08:19:51,2016 Jun  1 08:19:51,1464769191.0,1464769191.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun  1 08:20:17,2016 Jun  1 08:20:51,1464769217.0,1464769251.0,34.0,26.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun  1 08:20:51,2016 Jun  1 08:20:51,1464769251.0,1464769251.0,0.0,0.0,1/2,local fault,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun  1 08:20:52,2016 Jun  1 08:20:52,1464769252.0,1464769252.0,0.0,1.0,1/2,local fault,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun  1 08:21:20,2016 Jun  1 08:23:32,1464769280.0,1464769412.0,132.0,28.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun  1 08:23:32,2016 Jun  1 08:23:32,1464769412.0,1464769412.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun  1 08:23:33,2016 Jun  1 08:23:33,1464769413.0,1464769413.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun  1 08:23:55,2016 Jun  1 08:24:20,1464769435.0,1464769460.0,25.0,22.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun  1 08:49:53,2016 Jun  1 08:50:42,1464770993.0,1464771042.0,49.0,1533.0,1/2,local fault,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun  1 08:50:42,2016 Jun  1 08:50:42,1464771042.0,1464771042.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun  1 08:50:43,2016 Jun  1 08:50:43,1464771043.0,1464771043.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun  1 08:52:32,2016 Jun  1 08:55:51,1464771152.0,1464771351.0,199.0,109.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun  1 08:55:51,2016 Jun  1 08:55:51,1464771351.0,1464771351.0,0.0,0.0,1/2,local fault,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun  1 08:55:52,2016 Jun  1 08:55:52,1464771352.0,1464771352.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun  1 08:55:52,2016 Jun  1 08:55:52,1464771352.0,1464771352.0,0.0,0.0,1/2,local fault,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun  1 08:55:53,2016 Jun  1 08:55:53,1464771353.0,1464771353.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun  1 08:55:53,2016 Jun  1 08:55:53,1464771353.0,1464771353.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun  1 08:55:54,2016 Jun  1 08:55:54,1464771354.0,1464771354.0,0.0,1.0,1/2,local fault,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun  1 09:11:24,2016 Jun  1 09:11:24,1464772284.0,1464772284.0,0.0,930.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun  1 16:54:29,2016 Jun  1 16:57:47,1464800069.0,1464800267.0,198.0,27785.0,1/2,disabled,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun  2 12:17:29,2016 Jun  2 13:23:12,1464869849.0,1464873792.0,3943.0,69582.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun  2 13:23:14,2016 Jun  2 13:23:17,1464873794.0,1464873797.0,3.0,2.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun  2 13:27:25,2016 Jun  2 13:27:27,1464874045.0,1464874047.0,2.0,248.0,1/2,lacp block,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun  2 13:38:34,2016 Jun  2 13:38:53,1464874714.0,1464874733.0,19.0,667.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun  2 13:42:59,2016 Jun  2 13:43:25,1464874979.0,1464875005.0,26.0,246.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun  2 14:34:55,2016 Jun  2 14:34:55,1464878095.0,1464878095.0,0.0,3090.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun  2 22:09:10,2016 Jun  2 22:09:10,1464905350.0,1464905350.0,0.0,27255.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun  2 22:55:05,2016 Jun  2 22:55:06,1464908105.0,1464908106.0,1.0,2755.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun  8 09:16:41,2016 Jun  8 09:16:41,1465377401.0,1465377401.0,0.0,469295.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun  8 09:16:41,2016 Jun  8 09:16:42,1465377401.0,1465377402.0,1.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun  8 09:45:05,2016 Jun  8 09:45:07,1465379105.0,1465379107.0,2.0,1703.0,1/2,lacp block,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun  8 09:46:02,2016 Jun  8 09:46:17,1465379162.0,1465379177.0,15.0,55.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun  8 09:50:18,2016 Jun  8 09:51:14,1465379418.0,1465379474.0,56.0,241.0,1/2,lacp block,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun  8 09:53:20,2016 Jun  8 09:56:44,1465379600.0,1465379804.0,204.0,126.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun  8 09:58:20,2016 Jun  8 09:58:22,1465379900.0,1465379902.0,2.0,96.0,1/2,lacp block,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun  8 10:28:42,2016 Jun  8 10:28:42,1465381722.0,1465381722.0,0.0,1820.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun  8 12:00:58,2016 Jun  8 12:00:59,1465387258.0,1465387259.0,1.0,5536.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun  8 14:38:28,2016 Jun  8 14:38:29,1465396708.0,1465396709.0,1.0,9449.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun  8 14:39:27,2016 Jun  8 14:39:32,1465396767.0,1465396772.0,5.0,58.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun  8 14:39:32,2016 Jun  8 14:39:32,1465396772.0,1465396772.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun  8 14:39:32,2016 Jun  8 14:39:33,1465396772.0,1465396773.0,1.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun  8 14:39:33,2016 Jun  8 14:39:34,1465396773.0,1465396774.0,1.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun  8 14:39:34,2016 Jun  8 14:39:35,1465396774.0,1465396775.0,1.0,0.0,1/2,local fault,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun  8 14:39:35,2016 Jun  8 14:39:35,1465396775.0,1465396775.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun  8 14:39:35,2016 Jun  8 14:39:36,1465396775.0,1465396776.0,1.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun  9 01:37:13,2016 Jun  9 01:37:14,1465436233.0,1465436234.0,1.0,39457.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun  9 19:48:11,2016 Jun  9 19:48:12,1465501691.0,1465501692.0,1.0,65457.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun  9 19:48:28,2016 Jun  9 19:48:28,1465501708.0,1465501708.0,0.0,16.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun  9 19:48:32,2016 Jun  9 19:48:33,1465501712.0,1465501713.0,1.0,4.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun  9 19:48:36,2016 Jun  9 19:48:37,1465501716.0,1465501717.0,1.0,3.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun  9 19:50:45,2016 Jun  9 19:50:45,1465501845.0,1465501845.0,0.0,128.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun  9 19:50:45,2016 Jun  9 19:50:47,1465501845.0,1465501847.0,2.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun  9 19:51:41,2016 Jun  9 20:18:40,1465501901.0,1465503520.0,1619.0,54.0,1/2,local fault,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun  9 20:18:42,2016 Jun  9 20:18:43,1465503522.0,1465503523.0,1.0,2.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun  9 20:18:48,2016 Jun  9 20:18:50,1465503528.0,1465503530.0,2.0,5.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun  9 20:22:27,2016 Jun  9 20:22:29,1465503747.0,1465503749.0,2.0,217.0,1/2,local fault,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun  9 20:23:38,2016 Jun  9 20:23:39,1465503818.0,1465503819.0,1.0,69.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 11 13:12:28,2016 Jun 11 13:12:37,1465650748.0,1465650757.0,9.0,146929.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 11 13:12:38,2016 Jun 11 13:12:39,1465650758.0,1465650759.0,1.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 11 13:12:39,2016 Jun 11 13:12:39,1465650759.0,1465650759.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 11 13:12:39,2016 Jun 11 13:12:40,1465650759.0,1465650760.0,1.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 11 13:12:40,2016 Jun 11 13:12:40,1465650760.0,1465650760.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 11 13:12:41,2016 Jun 11 13:12:41,1465650761.0,1465650761.0,0.0,1.0,1/2,local fault,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 11 13:12:41,2016 Jun 11 13:12:41,1465650761.0,1465650761.0,0.0,0.0,1/2,local fault,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 11 13:12:42,2016 Jun 11 13:12:42,1465650762.0,1465650762.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 11 13:12:42,2016 Jun 11 13:12:43,1465650762.0,1465650763.0,1.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 11 13:12:43,2016 Jun 11 13:12:43,1465650763.0,1465650763.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 11 13:13:30,2016 Jun 11 13:13:31,1465650810.0,1465650811.0,1.0,47.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 11 13:13:37,2016 Jun 11 13:13:37,1465650817.0,1465650817.0,0.0,6.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 11 13:14:08,2016 Jun 11 13:14:08,1465650848.0,1465650848.0,0.0,31.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 11 13:14:20,2016 Jun 11 13:14:20,1465650860.0,1465650860.0,0.0,12.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 11 13:14:29,2016 Jun 11 13:14:29,1465650869.0,1465650869.0,0.0,9.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 11 13:14:44,2016 Jun 11 13:14:45,1465650884.0,1465650885.0,1.0,15.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 11 13:14:50,2016 Jun 11 13:14:52,1465650890.0,1465650892.0,2.0,5.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 11 13:15:08,2016 Jun 11 13:15:09,1465650908.0,1465650909.0,1.0,16.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 11 13:15:10,2016 Jun 11 13:15:10,1465650910.0,1465650910.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 11 13:15:10,2016 Jun 11 13:15:15,1465650910.0,1465650915.0,5.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 11 13:15:16,2016 Jun 11 13:15:16,1465650916.0,1465650916.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 11 13:15:16,2016 Jun 11 13:15:17,1465650916.0,1465650917.0,1.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 11 13:15:17,2016 Jun 11 13:15:17,1465650917.0,1465650917.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 11 13:15:17,2016 Jun 11 13:15:18,1465650917.0,1465650918.0,1.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 11 13:15:38,2016 Jun 11 13:15:38,1465650938.0,1465650938.0,0.0,20.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 11 13:15:38,2016 Jun 11 13:15:39,1465650938.0,1465650939.0,1.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 11 13:16:04,2016 Jun 11 13:16:04,1465650964.0,1465650964.0,0.0,25.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 11 13:16:26,2016 Jun 11 13:16:26,1465650986.0,1465650986.0,0.0,22.0,1/2,local fault,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 11 13:16:48,2016 Jun 11 13:16:49,1465651008.0,1465651009.0,1.0,22.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 11 13:18:09,2016 Jun 11 13:18:10,1465651089.0,1465651090.0,1.0,80.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 11 13:18:19,2016 Jun 11 13:18:20,1465651099.0,1465651100.0,1.0,9.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 11 13:20:14,2016 Jun 11 13:20:15,1465651214.0,1465651215.0,1.0,114.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 11 13:20:16,2016 Jun 11 13:20:16,1465651216.0,1465651216.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 11 13:20:16,2016 Jun 11 13:20:17,1465651216.0,1465651217.0,1.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 11 13:20:17,2016 Jun 11 13:20:18,1465651217.0,1465651218.0,1.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 11 13:20:18,2016 Jun 11 13:20:18,1465651218.0,1465651218.0,0.0,0.0,1/2,local fault,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 11 13:20:18,2016 Jun 11 13:20:19,1465651218.0,1465651219.0,1.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 11 13:20:19,2016 Jun 11 13:20:19,1465651219.0,1465651219.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 11 13:20:19,2016 Jun 11 13:20:20,1465651219.0,1465651220.0,1.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 11 13:20:20,2016 Jun 11 13:20:20,1465651220.0,1465651220.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 11 13:20:30,2016 Jun 11 13:20:36,1465651230.0,1465651236.0,6.0,10.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 11 13:20:36,2016 Jun 11 13:20:37,1465651236.0,1465651237.0,1.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 11 13:20:37,2016 Jun 11 13:20:38,1465651237.0,1465651238.0,1.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 11 13:20:38,2016 Jun 11 13:20:38,1465651238.0,1465651238.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 11 13:20:38,2016 Jun 11 13:20:39,1465651238.0,1465651239.0,1.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 11 13:20:39,2016 Jun 11 13:20:39,1465651239.0,1465651239.0,0.0,0.0,1/2,local fault,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 11 13:20:47,2016 Jun 11 13:20:47,1465651247.0,1465651247.0,0.0,8.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 11 13:20:53,2016 Jun 11 13:20:54,1465651253.0,1465651254.0,1.0,6.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 11 13:20:54,2016 Jun 11 13:20:55,1465651254.0,1465651255.0,1.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 11 13:21:07,2016 Jun 11 13:21:09,1465651267.0,1465651269.0,2.0,12.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 11 13:21:09,2016 Jun 11 13:21:09,1465651269.0,1465651269.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 11 13:21:13,2016 Jun 11 13:21:14,1465651273.0,1465651274.0,1.0,4.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 11 13:21:17,2016 Jun 11 13:21:18,1465651277.0,1465651278.0,1.0,3.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 11 13:21:23,2016 Jun 11 13:21:36,1465651283.0,1465651296.0,13.0,5.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 11 13:21:37,2016 Jun 11 13:21:37,1465651297.0,1465651297.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 11 13:21:37,2016 Jun 11 13:21:38,1465651297.0,1465651298.0,1.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 11 13:21:38,2016 Jun 11 13:21:39,1465651298.0,1465651299.0,1.0,0.0,1/2,local fault,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 11 13:23:09,2016 Jun 11 13:23:10,1465651389.0,1465651390.0,1.0,90.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 11 13:23:10,2016 Jun 11 13:23:11,1465651390.0,1465651391.0,1.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 11 13:23:15,2016 Jun 11 13:25:58,1465651395.0,1465651558.0,163.0,4.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 11 13:26:00,2016 Jun 11 13:26:02,1465651560.0,1465651562.0,2.0,2.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 11 13:26:03,2016 Jun 11 13:26:03,1465651563.0,1465651563.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 11 13:26:04,2016 Jun 11 18:30:07,1465651564.0,1465669807.0,18243.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 12 05:05:35,2016 Jun 12 05:05:36,1465707935.0,1465707936.0,1.0,38128.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 12 08:48:28,2016 Jun 12 08:48:28,1465721308.0,1465721308.0,0.0,13372.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 12 17:07:05,2016 Jun 12 17:07:08,1465751225.0,1465751228.0,3.0,29917.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 12 17:07:09,2016 Jun 12 17:07:09,1465751229.0,1465751229.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 12 17:07:09,2016 Jun 12 17:07:22,1465751229.0,1465751242.0,13.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 12 17:07:22,2016 Jun 12 17:07:23,1465751242.0,1465751243.0,1.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 12 17:07:23,2016 Jun 12 17:07:24,1465751243.0,1465751244.0,1.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 12 17:07:24,2016 Jun 12 17:07:24,1465751244.0,1465751244.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 12 20:50:15,2016 Jun 12 20:50:15,1465764615.0,1465764615.0,0.0,13371.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 12 21:13:43,2016 Jun 12 21:13:43,1465766023.0,1465766023.0,0.0,1408.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 12 21:14:12,2016 Jun 12 21:14:13,1465766052.0,1465766053.0,1.0,29.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 12 21:14:13,2016 Jun 12 21:14:13,1465766053.0,1465766053.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 12 21:14:14,2016 Jun 12 21:14:16,1465766054.0,1465766056.0,2.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 12 21:15:03,2016 Jun 12 21:15:04,1465766103.0,1465766104.0,1.0,47.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 12 21:15:04,2016 Jun 12 21:15:05,1465766104.0,1465766105.0,1.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 12 21:15:05,2016 Jun 12 21:15:08,1465766105.0,1465766108.0,3.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 12 21:15:08,2016 Jun 12 21:15:09,1465766108.0,1465766109.0,1.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 12 21:15:09,2016 Jun 12 21:15:10,1465766109.0,1465766110.0,1.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 12 21:15:10,2016 Jun 12 21:15:11,1465766110.0,1465766111.0,1.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 12 21:15:11,2016 Jun 12 21:16:07,1465766111.0,1465766167.0,56.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 12 21:16:07,2016 Jun 12 21:16:07,1465766167.0,1465766167.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 12 21:16:31,2016 Jun 12 21:16:42,1465766191.0,1465766202.0,11.0,24.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 12 21:16:42,2016 Jun 12 21:16:43,1465766202.0,1465766203.0,1.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 12 21:16:43,2016 Jun 12 21:16:43,1465766203.0,1465766203.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 12 21:16:44,2016 Jun 12 21:16:44,1465766204.0,1465766204.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 12 21:17:07,2016 Jun 12 21:17:08,1465766227.0,1465766228.0,1.0,23.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 12 21:17:16,2016 Jun 12 21:17:17,1465766236.0,1465766237.0,1.0,8.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 12 21:17:18,2016 Jun 12 21:17:18,1465766238.0,1465766238.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
2016 Jun 12 21:17:19,2016 Jun 12 21:17:20,1465766239.0,1465766240.0,1.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4
