startT,endT,startT_sec,endT_sec,duration,interval,interface,    reason,route,netlogtime,nettimediff,netinput,netoutput
2016-06-11 13:15:10,2016 Jun 11 13:15:15,1465650910.0,1465650915.0,5.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-11 13:13:40,90.0,90.468,138.316
2016-06-11 13:15:16,2016 Jun 11 13:15:16,1465650916.0,1465650916.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-11 13:13:40,96.0,90.468,138.316
2016-06-11 13:15:16,2016 Jun 11 13:15:17,1465650916.0,1465650917.0,1.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-11 13:13:40,96.0,90.468,138.316
2016-06-11 13:15:17,2016 Jun 11 13:15:17,1465650917.0,1465650917.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-11 13:13:40,97.0,90.468,138.316
2016-06-11 13:15:17,2016 Jun 11 13:15:18,1465650917.0,1465650918.0,1.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-11 13:13:40,97.0,90.468,138.316
2016-06-11 13:15:38,2016 Jun 11 13:15:38,1465650938.0,1465650938.0,0.0,20.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-11 13:13:40,118.0,90.468,138.316
2016-06-11 13:15:38,2016 Jun 11 13:15:39,1465650938.0,1465650939.0,1.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-11 13:13:40,118.0,90.468,138.316
2016-06-11 13:16:04,2016 Jun 11 13:16:04,1465650964.0,1465650964.0,0.0,25.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-11 13:13:40,144.0,90.468,138.316
2016-06-11 13:16:26,2016 Jun 11 13:16:26,1465650986.0,1465650986.0,0.0,22.0,1/2,local fault,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-11 13:13:40,166.0,90.468,138.316
2016-06-11 13:16:48,2016 Jun 11 13:16:49,1465651008.0,1465651009.0,1.0,22.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-11 13:13:40,188.0,90.468,138.316
2016-06-11 13:18:09,2016 Jun 11 13:18:10,1465651089.0,1465651090.0,1.0,80.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-11 13:13:40,269.0,90.468,138.316
2016-06-11 13:18:19,2016 Jun 11 13:18:20,1465651099.0,1465651100.0,1.0,9.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-11 13:13:40,279.0,90.468,138.316
2016-06-11 13:20:14,2016 Jun 11 13:20:15,1465651214.0,1465651215.0,1.0,114.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-11 13:18:27,107.0,58.3229,103.447
2016-06-11 13:20:16,2016 Jun 11 13:20:16,1465651216.0,1465651216.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-11 13:18:27,109.0,58.3229,103.447
2016-06-11 13:20:16,2016 Jun 11 13:20:17,1465651216.0,1465651217.0,1.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-11 13:18:27,109.0,58.3229,103.447
2016-06-11 13:20:17,2016 Jun 11 13:20:18,1465651217.0,1465651218.0,1.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-11 13:18:27,110.0,58.3229,103.447
2016-06-11 13:20:18,2016 Jun 11 13:20:18,1465651218.0,1465651218.0,0.0,0.0,1/2,local fault,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-11 13:18:27,111.0,58.3229,103.447
2016-06-11 13:20:18,2016 Jun 11 13:20:19,1465651218.0,1465651219.0,1.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-11 13:18:27,111.0,58.3229,103.447
2016-06-11 13:20:19,2016 Jun 11 13:20:19,1465651219.0,1465651219.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-11 13:18:27,112.0,58.3229,103.447
2016-06-11 13:20:19,2016 Jun 11 13:20:20,1465651219.0,1465651220.0,1.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-11 13:18:27,112.0,58.3229,103.447
2016-06-11 13:20:20,2016 Jun 11 13:20:20,1465651220.0,1465651220.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-11 13:18:27,113.0,58.3229,103.447
2016-06-11 13:20:30,2016 Jun 11 13:20:36,1465651230.0,1465651236.0,6.0,10.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-11 13:18:27,123.0,58.3229,103.447
2016-06-11 13:20:36,2016 Jun 11 13:20:37,1465651236.0,1465651237.0,1.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-11 13:18:27,129.0,58.3229,103.447
2016-06-11 13:20:37,2016 Jun 11 13:20:38,1465651237.0,1465651238.0,1.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-11 13:18:27,130.0,58.3229,103.447
2016-06-11 13:20:38,2016 Jun 11 13:20:38,1465651238.0,1465651238.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-11 13:18:27,131.0,58.3229,103.447
2016-06-11 13:20:38,2016 Jun 11 13:20:39,1465651238.0,1465651239.0,1.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-11 13:18:27,131.0,58.3229,103.447
2016-06-11 13:20:39,2016 Jun 11 13:20:39,1465651239.0,1465651239.0,0.0,0.0,1/2,local fault,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-11 13:18:27,132.0,58.3229,103.447
2016-06-11 13:20:47,2016 Jun 11 13:20:47,1465651247.0,1465651247.0,0.0,8.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-11 13:18:27,140.0,58.3229,103.447
2016-06-11 13:20:53,2016 Jun 11 13:20:54,1465651253.0,1465651254.0,1.0,6.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-11 13:18:27,146.0,58.3229,103.447
2016-06-11 13:20:54,2016 Jun 11 13:20:55,1465651254.0,1465651255.0,1.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-11 13:18:27,147.0,58.3229,103.447
2016-06-11 13:21:07,2016 Jun 11 13:21:09,1465651267.0,1465651269.0,2.0,12.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-11 13:18:27,160.0,58.3229,103.447
2016-06-11 13:21:09,2016 Jun 11 13:21:09,1465651269.0,1465651269.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-11 13:18:27,162.0,58.3229,103.447
2016-06-11 13:21:13,2016 Jun 11 13:21:14,1465651273.0,1465651274.0,1.0,4.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-11 13:18:27,166.0,58.3229,103.447
2016-06-11 13:21:17,2016 Jun 11 13:21:18,1465651277.0,1465651278.0,1.0,3.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-11 13:18:27,170.0,58.3229,103.447
2016-06-11 13:21:23,2016 Jun 11 13:21:36,1465651283.0,1465651296.0,13.0,5.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-11 13:18:27,176.0,58.3229,103.447
2016-06-11 13:21:37,2016 Jun 11 13:21:37,1465651297.0,1465651297.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-11 13:18:27,190.0,58.3229,103.447
2016-06-11 13:21:37,2016 Jun 11 13:21:38,1465651297.0,1465651298.0,1.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-11 13:18:27,190.0,58.3229,103.447
2016-06-11 13:21:38,2016 Jun 11 13:21:39,1465651298.0,1465651299.0,1.0,0.0,1/2,local fault,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-11 13:18:27,191.0,58.3229,103.447
2016-06-11 13:23:09,2016 Jun 11 13:23:10,1465651389.0,1465651390.0,1.0,90.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-11 13:23:08,1.0,41.0035,61.5276
2016-06-11 13:23:10,2016 Jun 11 13:23:11,1465651390.0,1465651391.0,1.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-11 13:23:08,2.0,41.0035,61.5276
2016-06-11 13:23:15,2016 Jun 11 13:25:58,1465651395.0,1465651558.0,163.0,4.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-11 13:23:08,7.0,41.0035,61.5276
2016-06-11 13:26:00,2016 Jun 11 13:26:02,1465651560.0,1465651562.0,2.0,2.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-11 13:23:08,172.0,41.0035,61.5276
2016-06-11 13:26:03,2016 Jun 11 13:26:03,1465651563.0,1465651563.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-11 13:23:08,175.0,41.0035,61.5276
2016-06-11 13:26:04,2016 Jun 11 18:30:07,1465651564.0,1465669807.0,18243.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-11 13:23:08,176.0,41.0035,61.5276
2016-06-12 05:05:35,2016 Jun 12 05:05:36,1465707935.0,1465707936.0,1.0,38128.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-12 05:03:38,117.0,35.4932,28.6743
2016-06-12 08:48:28,2016 Jun 12 08:48:28,1465721308.0,1465721308.0,0.0,13372.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-12 08:45:36,172.0,205.485,52.602
2016-06-12 17:07:05,2016 Jun 12 17:07:08,1465751225.0,1465751228.0,3.0,29917.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-12 17:02:59,246.0,295.89,133.727
2016-06-12 17:07:09,2016 Jun 12 17:07:09,1465751229.0,1465751229.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-12 17:02:59,250.0,295.89,133.727
2016-06-12 17:07:09,2016 Jun 12 17:07:22,1465751229.0,1465751242.0,13.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-12 17:02:59,250.0,295.89,133.727
2016-06-12 17:07:22,2016 Jun 12 17:07:23,1465751242.0,1465751243.0,1.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-12 17:02:59,263.0,295.89,133.727
2016-06-12 17:07:23,2016 Jun 12 17:07:24,1465751243.0,1465751244.0,1.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-12 17:02:59,264.0,295.89,133.727
2016-06-12 17:07:24,2016 Jun 12 17:07:24,1465751244.0,1465751244.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-12 17:02:59,265.0,295.89,133.727
2016-06-12 20:50:15,2016 Jun 12 20:50:15,1465764615.0,1465764615.0,0.0,13371.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-12 20:47:57,138.0,5.47966,77.8912
2016-06-12 21:13:43,2016 Jun 12 21:13:43,1465766023.0,1465766023.0,0.0,1408.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-12 21:11:03,160.0,48.6138,93.5779
2016-06-12 21:14:12,2016 Jun 12 21:14:13,1465766052.0,1465766053.0,1.0,29.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-12 21:11:03,189.0,48.6138,93.5779
2016-06-12 21:14:13,2016 Jun 12 21:14:13,1465766053.0,1465766053.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-12 21:11:03,190.0,48.6138,93.5779
2016-06-12 21:14:14,2016 Jun 12 21:14:16,1465766054.0,1465766056.0,2.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-12 21:11:03,191.0,48.6138,93.5779
2016-06-12 21:15:03,2016 Jun 12 21:15:04,1465766103.0,1465766104.0,1.0,47.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-12 21:11:03,240.0,48.6138,93.5779
2016-06-12 21:15:04,2016 Jun 12 21:15:05,1465766104.0,1465766105.0,1.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-12 21:11:03,241.0,48.6138,93.5779
2016-06-12 21:15:05,2016 Jun 12 21:15:08,1465766105.0,1465766108.0,3.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-12 21:11:03,242.0,48.6138,93.5779
2016-06-12 21:15:08,2016 Jun 12 21:15:09,1465766108.0,1465766109.0,1.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-12 21:11:03,245.0,48.6138,93.5779
2016-06-12 21:15:09,2016 Jun 12 21:15:10,1465766109.0,1465766110.0,1.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-12 21:11:03,246.0,48.6138,93.5779
2016-06-12 21:15:10,2016 Jun 12 21:15:11,1465766110.0,1465766111.0,1.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-12 21:11:03,247.0,48.6138,93.5779
2016-06-12 21:15:11,2016 Jun 12 21:16:07,1465766111.0,1465766167.0,56.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-12 21:11:03,248.0,48.6138,93.5779
2016-06-12 21:16:07,2016 Jun 12 21:16:07,1465766167.0,1465766167.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-12 21:15:31,36.0,76.4726,66.3769
2016-06-12 21:16:31,2016 Jun 12 21:16:42,1465766191.0,1465766202.0,11.0,24.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-12 21:15:31,60.0,76.4726,66.3769
2016-06-12 21:16:42,2016 Jun 12 21:16:43,1465766202.0,1465766203.0,1.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-12 21:15:31,71.0,76.4726,66.3769
2016-06-12 21:16:43,2016 Jun 12 21:16:43,1465766203.0,1465766203.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-12 21:15:31,72.0,76.4726,66.3769
2016-06-12 21:16:44,2016 Jun 12 21:16:44,1465766204.0,1465766204.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-12 21:15:31,73.0,76.4726,66.3769
2016-06-12 21:17:07,2016 Jun 12 21:17:08,1465766227.0,1465766228.0,1.0,23.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-12 21:15:31,96.0,76.4726,66.3769
2016-06-12 21:17:16,2016 Jun 12 21:17:17,1465766236.0,1465766237.0,1.0,8.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-12 21:15:31,105.0,76.4726,66.3769
2016-06-12 21:17:18,2016 Jun 12 21:17:18,1465766238.0,1465766238.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-12 21:15:31,107.0,76.4726,66.3769
2016-06-12 21:17:19,2016 Jun 12 21:17:20,1465766239.0,1465766240.0,1.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-12 21:15:31,108.0,76.4726,66.3769
2016-06-12 21:17:24,2016 Jun 12 21:17:33,1465766244.0,1465766253.0,9.0,4.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-12 21:15:31,113.0,76.4726,66.3769
2016-06-12 21:17:33,2016 Jun 12 21:17:34,1465766253.0,1465766254.0,1.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-12 21:15:31,122.0,76.4726,66.3769
2016-06-12 21:18:20,2016 Jun 12 21:18:21,1465766300.0,1465766301.0,1.0,46.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-12 21:15:31,169.0,76.4726,66.3769
2016-06-13 08:58:08,2016 Jun 13 08:58:08,1465808288.0,1465808288.0,0.0,41987.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-13 08:56:08,120.0,56.6003,332.706
2016-06-15 02:22:45,2016 Jun 15 02:22:46,1465957365.0,1465957366.0,1.0,149077.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-15 02:18:49,236.0,206.776,127.739
2016-06-16 21:27:00,2016 Jun 16 21:27:00,1466112420.0,1466112420.0,0.0,155054.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-16 21:22:31,269.0,316.693,103.165
2016-06-16 21:27:02,2016 Jun 16 21:27:03,1466112422.0,1466112423.0,1.0,2.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-16 21:22:31,271.0,316.693,103.165
2016-06-16 21:27:23,2016 Jun 16 21:27:24,1466112443.0,1466112444.0,1.0,20.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-16 21:27:09,14.0,106.988,77.1681
2016-06-16 21:27:42,2016 Jun 16 21:27:43,1466112462.0,1466112463.0,1.0,18.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-16 21:27:09,33.0,106.988,77.1681
2016-06-16 21:27:47,2016 Jun 16 21:27:50,1466112467.0,1466112470.0,3.0,4.0,1/2,local fault,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-16 21:27:09,38.0,106.988,77.1681
2016-06-16 21:27:50,2016 Jun 16 21:27:51,1466112470.0,1466112471.0,1.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-16 21:27:09,41.0,106.988,77.1681
2016-06-16 21:27:51,2016 Jun 16 21:27:51,1466112471.0,1466112471.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-16 21:27:09,42.0,106.988,77.1681
2016-06-16 21:27:52,2016 Jun 16 21:27:52,1466112472.0,1466112472.0,0.0,1.0,1/2,local fault,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-16 21:27:09,43.0,106.988,77.1681
2016-06-16 21:27:52,2016 Jun 16 21:27:53,1466112472.0,1466112473.0,1.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-16 21:27:09,43.0,106.988,77.1681
2016-06-16 21:27:53,2016 Jun 16 21:27:53,1466112473.0,1466112473.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-16 21:27:09,44.0,106.988,77.1681
2016-06-16 21:29:27,2016 Jun 16 21:29:27,1466112567.0,1466112567.0,0.0,94.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-16 21:27:09,138.0,106.988,77.1681
2016-06-16 21:29:40,2016 Jun 16 21:30:16,1466112580.0,1466112616.0,36.0,13.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-16 21:27:09,151.0,106.988,77.1681
2016-06-16 21:30:17,2016 Jun 16 21:30:17,1466112617.0,1466112617.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-16 21:27:09,188.0,106.988,77.1681
2016-06-16 21:30:18,2016 Jun 16 21:30:18,1466112618.0,1466112618.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-16 21:27:09,189.0,106.988,77.1681
2016-06-16 21:31:31,2016 Jun 16 21:34:03,1466112691.0,1466112843.0,152.0,73.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-16 21:27:09,262.0,106.988,77.1681
2016-06-16 21:34:04,2016 Jun 16 21:34:04,1466112844.0,1466112844.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-16 21:33:14,50.0,139.999,70.9075
2016-06-16 21:34:05,2016 Jun 16 21:34:05,1466112845.0,1466112845.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-16 21:33:14,51.0,139.999,70.9075
2016-06-16 21:38:45,2016 Jun 16 21:38:46,1466113125.0,1466113126.0,1.0,280.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-16 21:33:14,331.0,139.999,70.9075
2016-06-17 08:34:17,2016 Jun 17 08:34:18,1466152457.0,1466152458.0,1.0,39331.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-17 08:33:53,24.0,299.441,222.324
2016-06-17 09:21:39,2016 Jun 17 09:21:40,1466155299.0,1466155300.0,1.0,2841.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-17 09:20:55,44.0,132.558,246.473
2016-06-17 18:13:08,2016 Jun 17 18:13:08,1466187188.0,1466187188.0,0.0,31888.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-17 18:11:39,89.0,118.467,73.0012
2016-06-18 05:55:44,2016 Jun 18 05:55:44,1466229344.0,1466229344.0,0.0,42156.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-18 05:54:42,62.0,379.177,220.623
2016-06-18 12:08:30,2016 Jun 18 12:09:21,1466251710.0,1466251761.0,51.0,22366.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-18 12:03:50,280.0,39.5287,95.936
2016-06-18 12:09:22,2016 Jun 18 12:09:22,1466251762.0,1466251762.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-18 12:08:32,50.0,96.5095,170.691
2016-06-18 12:10:30,2016 Jun 18 12:10:30,1466251830.0,1466251830.0,0.0,68.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-18 12:08:32,118.0,96.5095,170.691
2016-06-18 12:11:03,2016 Jun 18 12:11:14,1466251863.0,1466251874.0,11.0,33.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-18 12:08:32,151.0,96.5095,170.691
2016-06-18 12:11:15,2016 Jun 18 12:11:15,1466251875.0,1466251875.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-18 12:08:32,163.0,96.5095,170.691
2016-06-18 12:11:17,2016 Jun 18 12:11:21,1466251877.0,1466251881.0,4.0,2.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-18 12:08:32,165.0,96.5095,170.691
2016-06-18 12:11:21,2016 Jun 18 12:11:21,1466251881.0,1466251881.0,0.0,0.0,1/2,local fault,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-18 12:08:32,169.0,96.5095,170.691
2016-06-18 12:11:22,2016 Jun 18 12:11:22,1466251882.0,1466251882.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-18 12:08:32,170.0,96.5095,170.691
2016-06-18 12:11:22,2016 Jun 18 12:11:23,1466251882.0,1466251883.0,1.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-18 12:08:32,170.0,96.5095,170.691
2016-06-18 12:11:23,2016 Jun 18 12:11:23,1466251883.0,1466251883.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-18 12:08:32,171.0,96.5095,170.691
2016-06-18 12:11:24,2016 Jun 18 12:11:29,1466251884.0,1466251889.0,5.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-18 12:08:32,172.0,96.5095,170.691
2016-06-18 12:11:29,2016 Jun 18 12:11:29,1466251889.0,1466251889.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-18 12:08:32,177.0,96.5095,170.691
2016-06-18 12:11:29,2016 Jun 18 12:11:30,1466251889.0,1466251890.0,1.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-18 12:08:32,177.0,96.5095,170.691
2016-06-18 12:11:30,2016 Jun 18 12:11:31,1466251890.0,1466251891.0,1.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-18 12:08:32,178.0,96.5095,170.691
2016-06-18 12:11:31,2016 Jun 18 12:11:31,1466251891.0,1466251891.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-18 12:08:32,179.0,96.5095,170.691
2016-06-18 12:11:32,2016 Jun 18 12:11:32,1466251892.0,1466251892.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-18 12:08:32,180.0,96.5095,170.691
2016-06-18 12:11:33,2016 Jun 18 12:11:33,1466251893.0,1466251893.0,0.0,1.0,1/2,local fault,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-18 12:08:32,181.0,96.5095,170.691
2016-06-18 12:11:34,2016 Jun 18 12:11:34,1466251894.0,1466251894.0,0.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-18 12:08:32,182.0,96.5095,170.691
2016-06-18 12:11:34,2016 Jun 18 12:11:35,1466251894.0,1466251895.0,1.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-18 12:08:32,182.0,96.5095,170.691
2016-06-18 12:11:35,2016 Jun 18 12:11:35,1466251895.0,1466251895.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-18 12:08:32,183.0,96.5095,170.691
2016-06-18 12:12:07,2016 Jun 18 12:12:17,1466251927.0,1466251937.0,10.0,32.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-18 12:08:32,215.0,96.5095,170.691
2016-06-18 12:12:17,2016 Jun 18 12:12:17,1466251937.0,1466251937.0,0.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-18 12:08:32,225.0,96.5095,170.691
2016-06-18 12:12:17,2016 Jun 18 12:12:18,1466251937.0,1466251938.0,1.0,0.0,1/2,local fault,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-18 12:08:32,225.0,96.5095,170.691
2016-06-18 12:12:18,2016 Jun 18 12:12:19,1466251938.0,1466251939.0,1.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-18 12:08:32,226.0,96.5095,170.691
2016-06-18 12:12:19,2016 Jun 18 12:12:20,1466251939.0,1466251940.0,1.0,0.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-18 12:08:32,227.0,96.5095,170.691
2016-06-18 12:12:26,2016 Jun 18 12:12:29,1466251946.0,1466251949.0,3.0,6.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-18 12:08:32,234.0,96.5095,170.691
2016-06-18 12:12:31,2016 Jun 18 12:12:32,1466251951.0,1466251952.0,1.0,2.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-18 12:08:32,239.0,96.5095,170.691
2016-06-18 12:12:33,2016 Jun 18 12:12:34,1466251953.0,1466251954.0,1.0,1.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-18 12:08:32,241.0,96.5095,170.691
2016-06-18 12:12:49,2016 Jun 18 18:42:49,1466251969.0,1466275369.0,23400.0,15.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-18 12:08:32,257.0,96.5095,170.691
2016-06-18 20:35:38,2016 Jun 18 20:35:39,1466282138.0,1466282139.0,1.0,6769.0,1/2,link down,SouthRoute_CHI_TPE_ChiMLXe4,2016-6-18 20:34:36,62.0,150.661,112.639
